id,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review
779948587016223324,61418949,Queens,Astoria,Private room,,30,55,2023-09-29
1008987937555990345,7139930,Manhattan,Upper East Side,Entire home/apt,256.0,2,26,2024-08-24
807536724341035252,128895953,Manhattan,Upper West Side,Private room,168.0,30,5,2024-07-15
591317872598386976,451383898,Brooklyn,East Flatbush,Private room,100.0,2,54,2024-07-24
1113896863240020357,2317874,Brooklyn,Williamsburg,Private room,78.0,30,1,2024-07-31
49042509,395520753,Brooklyn,Bedford-Stuyvesant,Private room,189.0,30,32,2023-10-24
1020325377096342358,4102075,Manhattan,SoHo,Private room,300.0,1,9,2024-07-27
965075188819910365,107434423,Manhattan,West Village,Entire home/apt,797.0,31,0,
49114251,278008007,Brooklyn,Bushwick,Private room,35.0,30,12,2024-05-01
805218,4238591,Brooklyn,Greenpoint,Private room,109.0,30,98,2024-07-31
920069373723972214,107434423,Manhattan,West Village,Entire home/apt,401.0,31,1,2023-12-31
915099832149081162,107434423,Manhattan,West Village,Entire home/apt,465.0,31,0,
1070382902215466684,502141479,Brooklyn,Bedford-Stuyvesant,Private room,43.0,30,0,
694730806676379784,107434423,Manhattan,West Village,Entire home/apt,433.0,31,0,
778240985641311700,384559808,Manhattan,East Village,Entire home/apt,88.0,30,4,2024-09-02
41078843,138203985,Brooklyn,Bushwick,Private room,225.0,1,222,2024-08-19
30393759,107434423,Manhattan,West Village,Entire home/apt,406.0,31,0,
16332492,51501835,Manhattan,Little Italy,Entire home/apt,120.0,30,9,2023-04-30
1161729885598198479,402317081,Manhattan,East Harlem,Private room,140.0,30,0,
42219242,308279836,Manhattan,Chelsea,Entire home/apt,1493.0,30,6,2020-03-15
54065345,37529115,Manhattan,SoHo,Entire home/apt,235.0,30,37,2023-09-04
727457092217293467,13462855,Brooklyn,Bedford-Stuyvesant,Entire home/apt,198.0,30,55,2023-11-02
850779973183129128,188362667,Manhattan,Murray Hill,Entire home/apt,250.0,30,0,
37272016,107434423,Manhattan,SoHo,Entire home/apt,383.0,31,0,
3779230,23193,Brooklyn,Bedford-Stuyvesant,Private room,34.0,30,8,2019-07-11
1224926078602284406,65412308,Brooklyn,Bedford-Stuyvesant,Private room,55.0,30,0,
1151506628188523331,501999278,Manhattan,Midtown,Hotel room,799.0,1,0,
4824361,1445060,Brooklyn,Williamsburg,Private room,79.0,30,14,2024-08-11
1010694358109992693,533234561,Manhattan,Upper West Side,Entire home/apt,175.0,30,0,
1010398417049773773,416756899,Manhattan,Hell's Kitchen,Entire home/apt,90.0,30,4,2024-08-03
747316,1251879,Manhattan,Upper West Side,Private room,79.0,30,70,2020-03-15
1129284665091805756,27181542,Manhattan,Upper West Side,Entire home/apt,225.0,30,1,2024-08-10
584100149741768240,7005540,Brooklyn,Bushwick,Private room,105.0,30,16,2023-05-22
1127567482124798458,450580547,Manhattan,Murray Hill,Entire home/apt,235.0,30,0,
1037314434052682558,316021585,Manhattan,Upper West Side,Private room,162.0,2,29,2024-08-18
1105761506522150980,381698920,Manhattan,Hell's Kitchen,Entire home/apt,1200.0,2,0,
6678082,34371968,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150.0,30,97,2024-07-20
1038790975859277027,316021585,Manhattan,Upper West Side,Private room,175.0,2,25,2024-08-14
781059481077262062,10403367,Manhattan,Upper West Side,Entire home/apt,,30,1,2023-01-02
744254980057484501,1632428,Brooklyn,Bedford-Stuyvesant,Private room,150.0,30,0,
1640995,8313953,Manhattan,Upper East Side,Entire home/apt,125.0,30,65,2024-08-19
1127585604540738152,450580547,Manhattan,Upper West Side,Entire home/apt,235.0,30,0,
1010083125968738233,252866861,Manhattan,Upper East Side,Entire home/apt,2303.0,31,0,
50624869,283057520,Manhattan,Lower East Side,Private room,87.0,30,2,2024-06-20
20194954,13462855,Brooklyn,Bedford-Stuyvesant,Entire home/apt,350.0,30,162,2023-10-31
1125396693234888561,480603123,Manhattan,Lower East Side,Private room,700.0,30,0,
30182137,61391963,Manhattan,Upper East Side,Entire home/apt,46.0,30,17,2024-08-31
1226035407815319014,65412308,Brooklyn,Bedford-Stuyvesant,Private room,55.0,30,0,
49771515,381698920,Manhattan,Hell's Kitchen,Entire home/apt,1200.0,2,50,2023-12-31
882802659322534873,92735223,Brooklyn,Williamsburg,Entire home/apt,85.0,30,13,2024-03-31
1029225223078376597,283057520,Manhattan,Lower East Side,Private room,86.0,30,1,2024-06-03
690231158885167522,107434423,Manhattan,West Village,Entire home/apt,437.0,31,0,
35490967,27636707,Manhattan,West Village,Entire home/apt,108.0,30,8,2023-09-30
8011605,42295490,Manhattan,Chinatown,Private room,72.0,30,14,2020-03-14
49670237,65319038,Brooklyn,Carroll Gardens,Entire home/apt,500.0,50,3,2022-08-19
1089113738080022020,134637606,Brooklyn,Williamsburg,Private room,250.0,30,0,
43421180,346048673,Manhattan,Upper West Side,Entire home/apt,407.0,30,4,2023-10-29
32590674,219517861,Manhattan,Murray Hill,Entire home/apt,374.0,1,69,2024-08-18
1003665546182490793,61391963,Manhattan,Upper East Side,Entire home/apt,52.0,30,4,2024-06-30
913556196684767548,448326434,Manhattan,Chelsea,Entire home/apt,330.0,30,0,
584843453194315608,340011303,Brooklyn,Williamsburg,Entire home/apt,750.0,30,75,2023-12-19
939751910723746071,343381111,Manhattan,Midtown,Entire home/apt,420.0,1,16,2024-08-09
9944808,23193,Brooklyn,Bedford-Stuyvesant,Private room,43.0,30,6,2019-11-12
1232894051628173440,559252210,Manhattan,Harlem,Entire home/apt,349.0,30,0,
999271132363384608,502141479,Brooklyn,Bedford-Stuyvesant,Private room,42.0,30,2,2024-02-22
1043748314335952064,547422647,Manhattan,Upper West Side,Private room,542.0,1,0,
1092847338957781507,271581236,Manhattan,Upper East Side,Entire home/apt,180.0,30,0,
669975637538940388,107434423,Brooklyn,Carroll Gardens,Entire home/apt,541.0,31,2,2023-11-04
1050438430162716074,2788934,Manhattan,Upper West Side,Private room,85.0,30,0,
833838148111817848,9131866,Manhattan,Upper West Side,Private room,87.0,30,3,2024-08-03
757883032406289882,250079079,Brooklyn,Williamsburg,Private room,48.0,30,0,
825129,1490833,Manhattan,Upper West Side,Private room,142.0,31,194,2024-06-07
1151506272772375158,501999278,Manhattan,Midtown,Hotel room,799.0,1,0,
1255828,5561816,Manhattan,Upper West Side,Private room,85.0,30,319,2024-08-27
15929281,1810885,Manhattan,East Village,Private room,105.0,30,84,2024-08-01
1112942765492541941,533234561,Manhattan,Hell's Kitchen,Entire home/apt,176.0,30,0,
766992440128844738,13462855,Brooklyn,Bedford-Stuyvesant,Entire home/apt,183.0,30,48,2024-08-07
1191451705516917532,17007054,Brooklyn,Greenpoint,Entire home/apt,600.0,30,1,2024-09-01
50243854,10512098,Brooklyn,Carroll Gardens,Entire home/apt,201.0,30,18,2024-08-10
10165064,39603281,Manhattan,Upper West Side,Entire home/apt,299.0,2,378,2024-08-09
755634418778749809,2388516,Brooklyn,Greenpoint,Entire home/apt,250.0,30,1,2022-12-31
1120033214936282994,448326434,Manhattan,Lower East Side,Entire home/apt,216.0,30,0,
45767904,22541573,Manhattan,Midtown,Entire home/apt,297.0,30,1,2021-01-10
751560271396048113,486105510,Manhattan,Upper West Side,Entire home/apt,214.0,30,0,
353317,314377,Manhattan,Chinatown,Private room,120.0,30,162,2024-06-30
1102181933171990977,545427407,Manhattan,Harlem,Private room,86.0,2,25,2024-08-18
18308486,31794841,Brooklyn,Bedford-Stuyvesant,Private room,135.0,9,44,2024-06-05
1076901960949481562,27181542,Manhattan,Upper West Side,Entire home/apt,165.0,30,0,
856674365271587414,6104459,Brooklyn,Bedford-Stuyvesant,Private room,160.0,30,4,2023-08-07
1013756338093524354,61391963,Manhattan,Upper East Side,Entire home/apt,56.0,30,5,2024-08-15
1156548485842085217,36566134,Manhattan,Upper East Side,Entire home/apt,148.0,30,0,
7067406,10174191,Manhattan,West Village,Entire home/apt,300.0,30,66,2023-07-05
